时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-06-18T17:22:19.469	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.234	-0.055	-0.760	75.134	-16.541	-44.861	171.35	-12.60	39.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.590	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.362	0.410	-1.036	-35.645	-26.489	-178.223	177.99	-10.18	41.79	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.680	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.208	0.025	-1.034	-12.268	-19.714	31.677	178.99	-8.76	44.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.799	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.178	0.035	-1.345	-10.742	-34.119	-34.790	178.97	-6.09	46.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:19.890	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.035	-0.109	-0.968	-101.563	-42.297	65.125	173.25	-3.15	46.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.009	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.036	-0.006	-0.883	39.001	11.292	57.922	167.58	-4.12	35.12	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.099	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.166	0.007	-0.868	131.775	12.939	-77.637	173.10	-3.94	38.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.219	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.143	0.268	-0.997	18.799	18.066	55.176	179.74	-3.80	46.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.279	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.002	0.052	-1.087	-14.526	-3.662	-28.870	179.13	-4.59	47.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.399	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.218	0.117	-1.302	-32.043	17.517	-30.884	177.53	-5.37	52.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.490	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.163	-0.081	-0.918	-97.168	9.827	69.580	173.52	-7.20	48.30	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.609	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.312	0.006	-0.873	47.180	21.606	-55.481	168.39	-8.64	47.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.699	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.129	-0.024	-0.862	99.182	-4.639	-43.640	174.47	-7.40	55.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.819	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.190	0.200	-0.893	13.428	-1.770	29.724	175.81	-6.28	59.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.879	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.255	0.089	-0.987	23.010	-12.146	-17.395	176.18	-5.65	57.59	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:20.999	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.039	0.073	-1.293	-24.658	-22.278	26.550	176.33	-3.75	58.00	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.090	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.004	-0.091	-0.908	-74.158	-0.610	81.787	172.51	-3.13	56.89	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.209	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.088	-0.021	-0.989	-8.301	7.568	18.188	167.73	-5.11	47.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.302	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.088	0.002	-0.877	85.571	1.526	-99.487	171.47	-4.14	54.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.422	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.024	0.171	-1.026	19.958	8.789	-21.851	175.34	-4.30	59.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.509	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.044	0.018	-1.005	12.695	9.827	-50.964	175.59	-5.00	63.54	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.629	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.062	0.094	-0.978	10.559	8.179	-78.064	176.60	-5.58	70.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.690	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.038	0.069	-1.027	2.014	6.714	-64.453	176.92	-5.69	78.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.809	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.157	-0.025	-0.940	6.470	3.235	-57.556	175.92	-5.63	84.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:21.901	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.229	-0.033	-0.982	-7.568	13.367	-19.836	175.59	-6.64	88.95	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.019	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.217	-0.019	-0.987	33.752	5.371	-82.886	176.47	-7.06	95.00	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.109	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.189	0.038	-0.975	6.287	5.310	-42.236	177.92	-7.09	102.04	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.227	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.210	0.034	-0.951	19.165	7.751	-33.142	178.30	-7.65	105.70	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.290	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.112	0.031	-0.994	-9.949	0.916	-13.672	177.80	-8.13	108.32	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.409	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.132	0.041	-0.961	-0.977	1.099	-17.212	177.15	-8.16	110.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.499	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.138	0.053	-0.982	-0.854	-1.404	-9.644	176.63	-8.20	111.31	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.621	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.097	0.067	-1.000	-11.108	-6.409	-1.404	175.94	-7.82	111.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.708	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.115	0.047	-0.974	-3.601	-6.165	2.930	175.40	-7.21	111.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.830	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.111	0.071	-0.972	-0.305	-2.319	7.080	175.35	-6.86	110.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:22.921	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.125	0.076	-0.982	1.709	-0.671	2.991	175.44	-6.80	110.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.040	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.104	0.064	-0.978	-1.831	-0.305	-1.709	175.34	-6.80	110.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.099	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.117	0.062	-0.984	1.953	-0.366	-1.282	175.33	-6.80	110.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.220	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.111	0.067	-0.979	-1.160	0.000	-2.808	175.32	-6.73	110.63	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.310	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.108	0.077	-0.986	0.671	0.183	-5.859	175.30	-6.68	111.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.429	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.101	0.068	-0.981	0.549	0.427	-6.958	175.20	-6.68	111.99	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.519	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.106	0.084	-0.988	0.977	-0.122	-7.263	175.24	-6.64	112.74	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.640	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.099	0.069	-0.978	0.122	2.625	-1.282	175.21	-6.74	113.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.700	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.101	0.078	-0.981	1.160	0.671	-0.244	175.34	-6.94	113.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.817	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.110	0.074	-0.992	2.625	-0.732	0.732	175.49	-6.96	113.58	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:23.908	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.106	0.067	-0.979	0.000	-1.221	1.587	175.62	-6.89	113.58	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.033	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.112	0.075	-0.988	1.282	-2.197	-2.380	175.65	-6.71	113.71	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.120	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.105	0.078	-0.980	-0.854	-1.282	-0.061	175.59	-6.48	113.99	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.241	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.100	0.073	-0.972	1.465	-0.977	0.183	175.59	-6.38	114.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.330	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.106	0.072	-0.979	4.333	0.854	0.366	175.91	-6.37	114.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.449	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.111	0.059	-0.983	2.625	2.075	-1.587	176.21	-6.53	114.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.510	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.087	0.064	-0.988	3.967	0.427	0.488	176.59	-6.69	114.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.630	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.065	0.049	-0.968	9.644	0.366	5.554	177.19	-6.68	114.32	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.721	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.092	0.020	-0.936	19.836	-0.793	0.854	178.55	-6.71	113.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.870	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.102	0.005	-0.977	17.334	0.732	12.268	-179.91	-6.80	112.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:24.929	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.149	0.013	-0.797	14.465	7.507	20.447	-177.81	-6.98	110.65	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.049	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.176	-0.035	-0.944	1.587	1.648	31.067	-177.78	-7.67	107.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.140	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.097	-0.028	-0.829	33.936	4.028	-87.524	-174.48	-8.32	111.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.228	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.023	-0.084	-0.827	-20.386	2.075	82.825	-173.89	-8.10	111.35	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.320	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.089	-0.102	-1.045	-8.301	11.047	-46.326	-173.66	-7.67	108.47	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.440	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.058	-0.026	-0.865	-19.897	20.020	46.936	-178.75	-6.30	105.72	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.530	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.152	-0.037	-0.935	9.155	-7.385	-37.292	179.06	-6.62	106.13	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.648	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.108	-0.044	-0.932	20.386	-16.724	3.479	178.86	-5.64	108.90	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.739	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.075	-0.046	-0.988	23.987	-12.024	8.850	-179.31	-4.47	107.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.860	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.058	-0.058	-1.102	25.452	9.155	-36.377	-177.64	-3.60	109.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:25.920	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.076	-0.076	-1.184	17.090	4.700	-4.700	-177.18	-5.08	113.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.040	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.094	-0.049	-1.143	-20.752	26.794	43.274	-176.79	-5.41	109.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.131	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.114	-0.059	-1.220	4.089	2.075	-60.791	-178.06	-5.55	110.48	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.252	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.098	-0.077	-1.072	14.771	1.892	-21.484	-178.27	-5.93	116.49	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.342	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.125	-0.059	-0.932	2.869	-3.845	68.420	-177.70	-6.20	113.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.461	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.089	-0.035	-0.960	14.282	-5.493	-6.836	-176.44	-4.48	109.26	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.519	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.054	-0.061	-1.041	5.493	4.578	-46.082	-175.87	-4.45	113.67	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.640	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.058	-0.063	-1.033	-5.493	0.977	33.508	-175.75	-4.49	113.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.730	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.063	-0.044	-0.970	-14.771	-1.160	0.183	-176.58	-4.09	111.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.849	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.053	-0.056	-1.008	-6.042	-3.418	-13.611	-177.59	-3.91	112.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:26.940	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.085	-0.073	-1.259	-7.629	-12.878	-11.902	-178.04	-3.67	113.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.059	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.061	-0.081	-1.306	4.639	2.502	8.118	-177.86	-3.97	115.03	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.149	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.097	-0.066	-1.243	21.729	-3.357	26.001	-176.85	-4.03	113.33	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.272	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.085	-0.056	-1.112	1.892	12.268	14.526	-174.87	-4.56	110.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.329	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.049	-0.068	-1.090	-16.663	7.446	33.325	-176.28	-5.02	109.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.450	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.090	-0.053	-1.032	-25.208	-1.160	28.748	-178.35	-6.14	105.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.543	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.087	-0.063	-1.000	17.029	-4.883	-5.188	-179.15	-6.25	105.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.662	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.160	0.012	-0.819	38.818	-7.385	52.551	-178.09	-7.09	102.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.750	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.092	0.034	-0.646	-3.662	-18.005	-43.396	-179.94	-5.35	104.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.901	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.131	0.053	-0.651	-27.344	1.465	-30.029	177.91	-3.99	107.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:27.928	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.016	0.022	-0.721	-28.870	-22.522	-30.334	174.99	-1.40	110.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.050	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.076	0.144	-0.960	-18.188	-14.282	-38.879	172.73	0.78	114.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.141	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.067	0.147	-0.975	-8.606	-7.385	-34.546	171.85	2.53	118.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.260	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.119	0.144	-0.948	-13.916	-8.484	9.644	170.49	3.30	118.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.351	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.107	0.188	-0.979	-1.831	-7.507	-10.803	169.97	4.25	118.71	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.469	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.105	0.168	-0.954	0.610	-3.113	3.052	170.01	4.85	118.86	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.559	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.095	0.172	-0.969	-0.854	0.488	-1.221	169.93	4.98	118.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.711	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.098	0.183	-0.961	-1.038	3.052	-5.493	169.78	4.81	119.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.741	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.087	0.172	-0.964	-0.488	4.822	-4.761	169.74	4.52	120.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.860	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.085	0.161	-0.969	2.319	6.287	-2.258	170.00	3.94	120.70	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:28.949	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.075	0.146	-0.964	3.235	4.517	-0.366	170.37	3.44	121.09	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.074	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.055	0.147	-0.980	3.662	3.418	1.099	170.80	2.99	121.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.160	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.057	0.141	-0.983	0.427	5.188	10.803	170.99	2.47	121.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.279	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.057	0.144	-0.977	6.775	2.747	9.277	171.22	1.83	119.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.339	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.043	0.141	-0.979	6.348	2.625	5.676	172.01	1.48	119.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.462	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.032	0.132	-0.987	3.235	2.075	5.615	172.45	1.20	118.86	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.550	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.045	0.129	-0.978	6.226	1.831	4.028	172.89	1.02	118.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.672	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.011	0.094	-0.934	12.146	6.165	12.207	173.85	0.62	118.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.763	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.016	0.073	-0.978	19.104	5.737	7.507	175.44	-0.25	116.66	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.879	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.024	0.040	-0.903	21.179	-1.404	6.226	177.54	-0.64	116.03	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:29.971	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.003	0.020	-0.852	35.461	13.428	22.522	-179.66	-1.05	114.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.090	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.065	-0.027	-0.830	10.925	3.967	54.993	-177.81	-2.47	110.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.151	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.067	-0.069	-0.845	14.526	27.893	14.038	-175.38	-3.46	109.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.269	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.032	-0.090	-0.785	3.601	25.757	81.787	-173.81	-3.76	107.74	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.359	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.100	-0.044	-0.910	-6.775	11.841	23.560	-174.55	-3.75	99.64	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.481	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.147	-0.083	-1.093	-7.446	18.738	-115.479	-176.98	-5.59	106.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.569	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.092	-0.094	-1.082	1.648	-20.020	30.518	-177.63	-5.09	111.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.689	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.090	-0.050	-1.123	-8.301	-5.615	-15.442	-177.94	-4.67	108.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.750	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.008	-0.079	-1.217	25.574	-22.949	-63.660	-176.81	-3.43	115.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.870	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.064	-0.091	-1.207	35.889	-2.258	63.538	-172.02	-3.48	114.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:30.960	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.100	-0.063	-1.208	-46.692	-6.836	-41.870	-173.36	-3.19	114.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.079	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.010	-0.069	-0.998	-48.462	11.169	46.326	-177.76	-3.31	114.64	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.170	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.096	-0.033	-0.941	-5.066	7.874	-36.133	179.18	-4.68	113.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.289	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.072	-0.068	-0.993	23.865	-6.531	-28.259	179.41	-4.28	118.46	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.379	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.096	-0.019	-0.973	57.434	5.920	48.706	-178.20	-4.39	115.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.499	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.044	-0.074	-1.025	15.808	-8.057	-56.885	-174.33	-4.65	118.01	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.559	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.048	-0.051	-0.990	-10.315	3.967	51.270	-173.25	-4.86	116.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.680	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.092	-0.063	-1.002	-35.706	-2.930	-31.799	-175.85	-4.63	116.86	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.769	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.075	-0.067	-0.994	-29.236	2.502	9.460	-178.48	-4.81	117.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
2026-06-18T17:22:31.889	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.079	-0.050	-1.032	13.855	-2.808	-8.301	-178.98	-4.83	117.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	75
