时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	高度(m)	气压(kPa)	版本号()	电量(%)
2026-06-17T18:58:06.364	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.090	0.010	-0.853	9.705	6.897	30.884	-67.54	34.93	14.22	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:06.455	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.004	-0.152	-0.977	-6.958	-9.277	47.974	-67.43	36.08	14.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:06.576	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.093	-0.144	-0.856	-6.714	-4.700	25.879	-66.19	39.68	18.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:06.670	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.042	-0.247	-0.903	-11.841	-4.883	29.175	-66.08	42.02	20.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:06.785	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.047	-0.143	-0.995	-4.700	-1.221	-2.563	-65.94	43.56	21.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:06.843	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.018	-0.296	-1.306	11.658	-5.066	-4.883	-65.52	42.54	21.42	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:06.970	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.099	-0.014	-0.972	3.540	-1.831	-37.720	-64.58	39.98	20.35	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.055	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.010	-0.111	-1.005	-13.000	-5.859	-50.110	-65.19	37.00	19.29	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.175	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.063	-0.153	-0.855	-6.104	-0.244	-41.504	-66.89	32.33	17.03	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.265	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.021	-0.203	-0.896	-10.498	-3.235	-26.917	-67.72	30.06	16.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.388	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.088	-0.220	-0.899	-2.075	-5.432	3.479	-68.05	28.87	16.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.450	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.011	-0.264	-1.088	-3.174	11.841	10.986	-68.36	28.45	15.81	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.596	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.013	-0.184	-1.091	19.104	28.259	42.664	-68.20	31.12	14.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.686	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.072	0.028	-0.858	2.869	7.935	49.194	-66.67	37.62	15.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.805	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.081	-0.097	-1.021	-7.935	-5.859	41.321	-66.80	40.50	16.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.869	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.084	-0.156	-0.856	0.244	-5.066	-16.174	-65.93	41.54	18.65	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:07.986	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.008	-0.194	-0.903	-7.446	-4.272	10.620	-66.18	41.34	19.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.046	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.087	-0.137	-0.832	-17.517	-2.258	25.879	-66.08	41.23	19.86	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.195	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.015	-0.208	-1.095	1.831	-9.338	-12.451	-65.70	44.38	22.37	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.255	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.068	-0.135	-1.135	25.879	-7.751	-26.733	-64.97	41.97	21.74	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.375	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.164	0.005	-0.955	-4.150	-13.245	-52.673	-63.72	38.14	21.12	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.466	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.018	-0.125	-0.987	-3.418	11.414	3.113	-64.47	37.81	20.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.586	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.009	-0.214	-0.884	20.630	12.146	20.935	-64.78	38.80	19.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.679	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.126	-0.138	-0.928	3.479	13.000	49.133	-63.19	43.28	19.71	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.796	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.032	-0.138	-0.879	7.629	9.094	23.987	-61.37	47.34	21.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.856	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.014	-0.194	-1.101	-11.169	13.977	75.745	-59.76	52.17	23.01	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:08.979	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.033	-0.263	-1.017	2.808	23.071	50.171	-60.03	57.66	25.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.066	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.128	-0.044	-0.841	-5.554	1.709	76.965	-56.18	63.32	29.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.184	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.160	-0.083	-1.043	-29.968	43.579	42.603	-53.81	70.02	34.24	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.276	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.137	-0.158	-0.905	-23.132	13.184	48.767	-43.19	76.18	46.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.399	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.174	-0.129	-0.930	0.122	12.573	48.828	-25.39	80.28	65.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.459	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.139	-0.134	-0.918	39.917	4.028	23.499	-1.27	81.63	88.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.610	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.085	-0.220	-1.145	7.385	-0.549	48.645	23.02	80.83	110.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.666	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.019	-0.141	-0.973	3.967	-0.854	45.044	45.91	78.38	133.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.786	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.002	-0.179	-0.889	-7.324	0.305	44.739	55.87	75.75	142.99	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:09.876	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.061	-0.213	-0.909	-8.545	7.385	38.940	66.03	72.17	155.20	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.000	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.001	-0.187	-0.919	-12.756	2.563	12.207	68.43	70.17	159.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.089	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.067	-0.170	-0.999	-20.264	8.728	16.113	71.56	68.71	164.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.206	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.005	-0.147	-1.020	8.606	5.615	14.832	72.12	67.52	166.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.295	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.067	-0.155	-1.100	21.362	10.376	31.921	76.82	65.98	169.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.384	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.001	-0.127	-0.910	17.700	7.507	35.034	82.30	62.69	173.67	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.473	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.127	-0.108	-0.954	-9.277	8.789	30.090	84.37	60.50	175.55	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.628	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.148	-0.124	-0.972	-8.240	10.864	8.362	85.11	58.39	177.38	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.719	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.120	-0.102	-0.939	-11.292	3.113	10.010	84.76	56.99	178.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.810	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.126	-0.094	-0.962	-7.813	-0.549	-6.531	84.35	58.23	179.27	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:10.899	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.189	-0.137	-0.989	10.437	-4.395	-27.466	83.59	58.97	178.25	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.020	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.061	-0.115	-1.080	8.789	-10.986	-12.878	82.69	61.01	176.30	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.076	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.055	-0.117	-0.950	4.822	-8.423	-24.231	81.85	63.56	173.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.195	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.055	-0.129	-0.945	4.028	-5.798	-18.982	79.17	65.56	170.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.287	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.045	-0.164	-0.971	11.780	-7.141	-6.409	78.35	66.98	168.63	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.410	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.072	-0.158	-0.922	4.211	3.479	-9.216	78.70	67.20	167.90	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.526	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.043	-0.181	-0.933	-0.305	-3.052	26.550	79.23	66.20	168.68	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.617	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.053	-0.227	-1.018	-1.770	-0.427	21.484	78.74	65.05	168.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.676	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.005	-0.215	-0.922	-9.705	0.305	31.494	79.80	62.29	170.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.796	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.020	-0.227	-0.961	-11.780	1.465	25.146	79.69	60.00	171.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:11.887	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.029	-0.192	-1.033	1.282	8.606	28.503	80.43	56.65	172.94	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.007	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.089	-0.266	-1.103	23.682	18.677	41.809	84.22	52.84	176.21	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.096	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.056	-0.060	-0.887	25.208	20.996	36.011	89.82	48.48	-179.76	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.218	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.213	-0.037	-0.941	-17.639	26.855	57.373	92.61	44.09	-176.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.365	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.141	-0.185	-0.969	-13.428	13.855	77.454	92.08	36.92	-174.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.394	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.149	-0.157	-0.918	-16.357	11.230	61.462	91.30	30.00	-173.14	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.486	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.107	-0.196	-0.899	-6.226	-6.104	36.194	89.96	24.42	-172.99	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.607	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.141	-0.237	-0.959	-0.793	-7.996	20.813	89.11	21.67	-173.78	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.700	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.189	-0.255	-1.033	10.132	-6.287	8.484	89.10	19.75	-174.87	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.819	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.108	-0.172	-1.161	3.052	11.108	20.569	90.08	18.39	-174.52	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:12.909	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.145	-0.047	-0.965	5.127	6.348	12.512	91.01	16.35	-173.42	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.056	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.028	-0.132	-0.990	-17.273	-3.235	-28.320	90.93	17.28	-173.50	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.118	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.062	-0.179	-0.868	-22.095	2.075	-10.071	90.59	19.09	-173.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.206	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.027	-0.182	-0.906	-2.808	0.732	-22.888	89.48	20.72	-173.53	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.297	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.012	-0.201	-0.947	-6.653	1.038	-36.438	89.40	24.20	-173.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.450	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.077	-0.258	-1.145	15.259	16.418	-10.071	90.37	26.63	-172.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.505	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.060	-0.055	-1.069	26.794	18.616	33.020	93.21	25.83	-170.44	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.630	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.174	-0.092	-1.004	-13.489	16.479	1.099	95.04	23.26	-169.09	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.719	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.011	-0.132	-0.858	1.587	-11.536	-11.475	95.30	22.81	-168.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.838	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.153	-0.160	-0.866	-9.521	-4.700	-31.189	95.09	25.45	-169.73	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:13.895	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.138	-0.222	-0.866	-1.709	-7.935	-24.658	94.45	28.17	-170.19	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.017	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.169	-0.229	-1.083	0.061	-7.568	-0.427	93.95	29.45	-170.76	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.110	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.010	-0.237	-1.216	16.785	-21.423	-9.155	94.58	30.41	-172.17	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.227	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.046	0.009	-0.848	-7.324	-15.442	-24.170	95.60	33.06	-174.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.316	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.070	-0.131	-0.976	-10.071	-6.958	-36.133	94.08	37.04	-175.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.436	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.004	-0.126	-0.880	-2.197	0.977	-31.494	93.49	39.78	-175.56	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.499	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.016	-0.192	-0.905	-12.756	5.798	12.024	93.20	40.72	-175.16	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.618	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.051	-0.208	-0.983	-17.395	14.709	57.800	92.69	36.61	-174.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.710	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.062	-0.234	-1.215	-21.851	20.630	75.745	93.15	29.49	-172.57	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.829	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.217	0.008	-1.002	-24.719	19.470	135.132	92.81	18.29	-170.92	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:14.919	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.269	-0.040	-0.881	-29.541	20.325	77.820	91.82	9.18	-169.60	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.039	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.088	-0.082	-0.838	-23.438	6.653	48.462	89.34	1.74	-168.39	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.126	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.108	-0.116	-0.944	-10.132	-1.587	28.809	88.36	-2.07	-167.77	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.246	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.002	-0.200	-0.918	-0.549	-14.587	-17.822	88.47	-3.31	-168.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.307	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.060	-0.149	-1.092	-2.380	-25.757	-63.477	89.16	1.47	-170.84	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.457	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.006	0.066	-1.333	29.663	-35.583	-88.989	89.85	7.95	-173.95	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.514	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.075	-0.006	-1.085	2.686	-3.784	-75.317	91.85	15.73	-175.45	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.636	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.024	-0.071	-0.860	1.892	8.484	-62.927	92.88	22.36	-175.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.730	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.063	-0.123	-0.790	8.667	7.507	-28.625	94.02	27.38	-173.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.849	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.024	-0.249	-0.871	-0.244	5.554	-44.678	94.24	31.10	-172.79	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:15.938	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.056	-0.272	-1.271	-8.057	18.677	-38.025	94.82	35.45	-171.11	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.030	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.111	0.088	-1.063	28.625	14.526	16.235	97.36	36.35	-168.91	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.115	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.045	-0.032	-0.945	15.503	-7.751	-54.871	98.23	36.93	-169.09	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.240	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.045	-0.079	-0.817	4.089	-24.597	-10.498	98.17	40.30	-171.34	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.325	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.123	-0.214	-0.891	-6.409	-3.357	13.550	97.41	40.73	-173.07	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.450	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.021	-0.194	-0.985	-2.686	-9.949	18.555	97.00	39.13	-174.01	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.540	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.004	-0.221	-1.340	4.761	-6.836	-1.526	97.20	38.73	-175.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.660	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.193	0.020	-0.897	3.296	-10.315	-22.461	97.56	40.53	-175.80	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.716	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.024	-0.111	-0.917	-5.188	-4.578	-20.020	97.20	44.30	-176.18	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.839	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.106	-0.129	-0.839	8.362	8.728	-55.359	97.24	49.24	-174.62	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:16.955	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.004	-0.195	-0.895	-2.441	1.892	-41.199	97.32	54.48	-173.43	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.045	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.007	-0.225	-1.081	-4.517	7.141	-5.981	97.93	56.92	-172.40	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.135	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.048	-0.266	-1.228	18.188	10.010	18.982	100.79	56.89	-170.63	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.254	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.272	0.124	-1.002	15.198	24.902	13.123	105.21	54.12	-168.50	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.313	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.143	-0.164	-0.876	-6.592	5.493	50.415	104.31	50.10	-168.10	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.433	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.153	-0.149	-0.810	-20.874	-1.648	63.538	103.90	47.99	-168.41	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.555	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.196	-0.269	-0.823	-0.549	9.827	23.560	102.35	43.03	-169.51	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.645	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.305	-0.289	-1.093	-5.554	10.254	75.439	102.11	36.53	-170.36	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.740	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.054	-0.104	-1.357	-1.038	-13.916	160.828	101.37	25.03	-172.50	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.857	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.162	-0.179	-1.156	-21.667	25.085	101.746	102.47	13.11	-173.98	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:17.950	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.020	-0.114	-0.753	4.944	34.546	74.341	103.08	4.10	-172.08	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:18.067	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.049	-0.200	-0.811	-19.531	23.621	93.872	102.32	-4.02	-171.15	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:18.126	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.241	-0.223	-0.894	-19.165	-0.488	47.913	100.38	-10.49	-171.05	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:18.250	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.016	-0.300	-1.146	-7.751	4.456	1.831	99.09	-11.20	-171.48	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:18.335	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.143	-0.177	-1.035	11.292	11.353	56.091	98.80	-14.51	-171.12	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:18.460	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.440	-0.205	-1.128	9.155	34.607	31.250	100.91	-18.61	-169.69	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:18.545	WT901BLE67(FA:2B:7B:2B:4F:8C)	0.047	-0.209	-0.754	2.136	3.540	90.881	98.90	-29.04	-169.88	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
2026-06-17T18:58:18.669	WT901BLE67(FA:2B:7B:2B:4F:8C)	-0.153	-0.153	-0.717	8.301	-14.832	-0.610	98.95	-37.40	-172.23	null	null	null	null	null	null	null	null	null	null	10080.1.22	100
